postive,neutral,negative,sentence_length,TTR,person_count,she_pronoun,he_pronoun,ease_of_readability,class
0.14,0.759,0.10100000000000000,7504,0.877615781630313,181,282,336,83.62,3
0.124,0.777,0.098,8308,0.868550173790629,224,53,443,90.98,3
0.136,0.7710000000000000,0.09300000000000000,6919,0.858634317479595,147,229,466,80.94,3
0.157,0.741,0.102,7713,0.864816499386831,220,349,349,77.88,3
0.14800000000000000,0.711,0.141,8555,0.8835561861765170,236,397,327,82.77,3
0.155,0.754,0.091,10312,0.86876105142649,295,480,287,82.91,3
0.174,0.688,0.13700000000000000,5278,0.879246098902436,162,253,212,81.66,5
0.14300000000000000,0.799,0.058000000000000000,2679,0.843560631624651,518,47,197,53.12,3
0.168,0.74,0.09300000000000000,4055,0.864344058430459,98,259,201,80.69,3
0.138,0.76,0.102,4612,0.871427044122852,197,131,328,82.56,3
0.161,0.772,0.068,6993,0.873085057468727,257,269,318,87.3,3
0.156,0.72,0.125,7074,0.87802353802512,139,335,296,78.7,3
0.139,0.7830000000000000,0.078,4611,0.867768484057857,149,129,282,76.75,3
0.14400000000000000,0.762,0.094,7343,0.862296249656011,135,316,325,93.89,3
0.142,0.765,0.09300000000000000,1192,0.86585702196172,74,131,91,75.82,3
0.18,0.723,0.09700000000000000,7260,0.879478598354786,321,223,298,78.55,3
0.13700000000000000,0.774,0.09,2614,0.861085176436858,77,50,147,69.63,3
0.154,0.752,0.094,2361,0.846374907715252,37,196,154,74.89,3
0.096,0.78,0.124,1620,0.853049509046492,33,56,160,70.86,3
0.138,0.765,0.09700000000000000,3575,0.868927401492752,110,236,165,81.91,3
0.14400000000000000,0.7440000000000000,0.11200000000000000,7000,0.872286371400972,200,284,501,70.46,1
0.157,0.742,0.10100000000000000,3056,0.86698658447117,73,172,195,81.39,3
0.16400000000000000,0.773,0.063,3895,0.851989020219976,197,131,199,78.42,3
0.14,0.763,0.09700000000000000,5670,0.88490620122075,138,229,349,81.66,3
0.142,0.7710000000000000,0.087,5940,0.863007353393894,394,278,418,78.77,3
0.10400000000000000,0.82,0.076,1425,0.871358225066164,72,131,148,90.62,3
0.128,0.7880000000000000,0.084,3069,0.870330768246438,224,89,240,79.68,3
0.14300000000000000,0.754,0.10300000000000000,2084,0.874454735101108,162,64,160,80.74,3
0.162,0.747,0.091,9635,0.86337991518799,202,332,286,79.05,3
0.14,0.789,0.071,3043,0.86798243746278,173,38,151,77.55,3
0.131,0.772,0.096,5647,0.866607936903306,105,139,314,92.77,3
0.138,0.743,0.11800000000000000,6673,0.860073159705154,127,390,373,91.09,3
0.156,0.752,0.092,3523,0.868519247760856,63,216,317,79.61,3
0.14,0.777,0.083,5442,0.862476252402096,202,277,272,64.4,3
0.139,0.8010000000000000,0.06,2773,0.84211374734586,461,49,210,50.5,3
0.177,0.718,0.105,3604,0.859120116186687,47,219,171,93.27,3
0.11800000000000000,0.802,0.081,4891,0.858219192628838,108,128,396,81.91,1
0.142,0.7490000000000000,0.109,3919,0.865963655830622,109,237,228,79.13,5
0.14,0.77,0.091,7121,0.880990073743476,435,198,542,77.14,3
0.10100000000000000,0.8190000000000000,0.08,498,0.865386790186544,25,9,54,77.75,5
0.125,0.7980000000000000,0.077,8141,0.864569149723935,280,173,361,81.86,3
0.147,0.762,0.091,3571,0.870819015424486,157,115,223,77.85,3
0.11900000000000000,0.7860000000000000,0.095,1485,0.864931124181524,165,54,210,73.61,3
0.124,0.759,0.11700000000000000,1552,0.863083332929796,140,121,213,61.83,3
0.11900000000000000,0.768,0.114,5815,0.864932580721015,164,307,391,78.03,1
0.154,0.733,0.113,8385,0.86840253707524,611,210,469,72.73,3
0.16400000000000000,0.753,0.08200000000000000,2517,0.869144700187468,144,77,266,80.81,3
0.16700000000000000,0.747,0.086,9070,0.8692403952531320,525,227,467,73.64,3
0.157,0.722,0.122,7065,0.880791463396812,193,305,330,81.42,3
0.133,0.774,0.092,4951,0.858857906221969,94,122,275,79.54,1
0.122,0.775,0.102,1707,0.854521571449097,57,32,100,66.69,3
0.14400000000000000,0.738,0.11900000000000000,9761,0.868130399924744,213,389,380,81.4,3
0.14,0.772,0.08800000000000000,5079,0.864372273099205,140,193,256,80.0,3
0.151,0.75,0.099,3263,0.86747007504413,137,189,329,79.37,3
0.128,0.7880000000000000,0.084,8410,0.86229919620197,194,238,447,79.78,5
0.166,0.7560000000000000,0.078,4640,0.866558277492446,63,211,199,85.18,3
0.128,0.7710000000000000,0.10100000000000000,2940,0.8564518626059,113,124,287,77.08,3
0.13,0.792,0.078,4434,0.8579567588178140,135,81,302,76.49,3
0.14400000000000000,0.763,0.09300000000000000,6695,0.86280653296674,677,146,546,73.89,3
0.155,0.753,0.092,6409,0.870968971058088,276,268,262,90.64,3
0.13700000000000000,0.794,0.069,3074,0.85758684628876,107,164,170,78.67,5
0.149,0.75,0.10100000000000000,6626,0.866856831618693,415,243,588,76.19,5
0.142,0.754,0.10400000000000000,1699,0.86646050055367,421,40,194,64.88,3
0.151,0.753,0.096,6959,0.862392177790252,409,271,457,77.9,3
0.14800000000000000,0.763,0.08900000000000000,3443,0.864325388465528,183,178,320,78.3,3
0.156,0.7710000000000000,0.073,4971,0.875087632883939,151,114,236,81.97,1
0.128,0.7510000000000000,0.122,1563,0.8666223660606070,60,109,106,79.24,3
0.151,0.769,0.08,7015,0.861164696776773,240,233,393,80.77,3
0.15,0.7490000000000000,0.1,10824,0.874260835327138,446,412,760,79.56,3
0.17,0.7340000000000000,0.096,7963,0.872568748811652,159,305,214,81.4,3
0.17,0.7290000000000000,0.10100000000000000,4957,0.872793004994515,162,150,203,94.58,3
0.138,0.7440000000000000,0.11700000000000000,5499,0.874238445457436,266,248,429,79.26,3
0.154,0.7440000000000000,0.10100000000000000,6469,0.8801078039285,239,211,348,92.58,3
0.177,0.726,0.098,5749,0.875107792547453,139,244,178,81.01,3
0.136,0.794,0.07,4739,0.862355695412901,144,161,300,78.47,1
0.09700000000000000,0.79,0.11200000000000000,2471,0.846972397782378,40,89,176,75.46,1
0.14800000000000000,0.7510000000000000,0.10100000000000000,8761,0.8627159641762520,475,270,666,65.7,3
0.122,0.8,0.079,2614,0.845057840754127,115,126,283,80.22,3
0.18600000000000000,0.713,0.10100000000000000,5732,0.867790728436119,196,278,198,81.57,3
0.179,0.71,0.111,7484,0.879371827632058,228,321,321,82.0,3
0.172,0.72,0.10800000000000000,1587,0.851826585301801,70,76,114,78.11,3
0.124,0.759,0.11700000000000000,4448,0.881319370565264,334,192,308,91.44,3
0.156,0.748,0.096,6452,0.876892253765682,438,222,477,77.84,3
0.146,0.745,0.11,6748,0.874690395246471,242,239,514,77.05,3
0.13700000000000000,0.77,0.092,2365,0.875987961262961,61,115,98,80.85,3
0.158,0.755,0.087,9876,0.869586834814565,177,326,319,81.49,3
0.138,0.7560000000000000,0.107,4299,0.884893058300275,324,91,317,83.63,6
0.15,0.752,0.098,7544,0.867602339157072,396,187,609,77.92,3
0.183,0.737,0.08,6675,0.87857801775246,156,205,397,72.37,3
0.152,0.763,0.085,10321,0.869463658595181,557,381,759,80.14,3
0.165,0.722,0.113,7690,0.87965774280882,361,285,299,82.65,3
0.12300000000000000,0.767,0.111,949,0.860029962087608,31,45,126,76.91,1
0.126,0.789,0.085,9260,0.865812937924338,234,320,448,91.96,3
0.187,0.728,0.085,4659,0.866277211804405,107,235,287,70.64,3
0.122,0.787,0.091,3772,0.860616687258054,127,123,288,77.73,3
0.15,0.7610000000000000,0.08900000000000000,6579,0.866600044371178,157,193,372,86.09,3
0.138,0.767,0.095,4122,0.854988282136436,150,239,281,74.75,3
0.124,0.7560000000000000,0.11900000000000000,5309,0.862916432509688,115,209,374,78.22,3
0.146,0.6890000000000000,0.165,4179,0.874353943820671,71,248,347,80.91,0
0.136,0.7880000000000000,0.075,5191,0.875910801184426,223,223,202,79.88,3
0.149,0.731,0.12,1152,0.8603527711592,245,62,170,66.73,3
0.21900000000000000,0.672,0.109,4549,0.870255114578361,125,248,183,80.98,3
0.142,0.768,0.09,6638,0.857535619480688,142,238,268,90.13,3
0.14300000000000000,0.7830000000000000,0.07400000000000000,7404,0.8709782181559720,118,201,243,82.8,1
0.091,0.823,0.087,7372,0.8654816877259,135,60,226,84.52,1
0.158,0.732,0.11,6186,0.877805786874676,201,165,381,72.72,3
0.156,0.7290000000000000,0.115,4805,0.879023563064477,210,185,287,93.42,3
0.158,0.7240000000000000,0.11800000000000000,8572,0.878533015793831,329,286,388,81.7,3
0.146,0.741,0.113,6081,0.879187462048444,269,318,374,80.31,3
0.151,0.76,0.08900000000000000,5858,0.866941968507356,99,369,235,82.5,3
0.157,0.723,0.11900000000000000,5351,0.866612074759901,91,277,212,91.75,3
0.133,0.7810000000000000,0.086,3984,0.882308216257034,194,263,309,80.68,3
0.156,0.727,0.11700000000000000,7928,0.875873518877499,192,288,400,91.3,3
0.147,0.736,0.11700000000000000,11453,0.876389771760932,224,232,442,91.77,3
0.145,0.732,0.12300000000000000,9537,0.870828728268074,189,285,427,92.28,3
0.135,0.762,0.10300000000000000,6066,0.874932029556315,161,202,299,81.69,1
0.13700000000000000,0.768,0.096,6701,0.855370393082058,150,286,328,81.28,3
0.132,0.764,0.10400000000000000,6669,0.871182201070109,102,132,390,81.32,3
0.127,0.764,0.109,7277,0.874204285639178,223,352,470,77.07,3
0.165,0.733,0.10100000000000000,4612,0.876598550082809,161,165,260,91.54,3
0.145,0.731,0.124,8276,0.877387974253403,187,309,338,79.55,3
0.11600000000000000,0.79,0.094,9265,0.884278819394699,371,171,366,95.32,6
0.16,0.727,0.114,7167,0.878027558299647,190,299,378,82.37,3
0.127,0.7880000000000000,0.085,2960,0.875677717728054,106,124,162,83.13,3
0.16400000000000000,0.733,0.10300000000000000,10322,0.8700284026469310,434,279,401,74.84,3
0.149,0.7560000000000000,0.095,2278,0.873296091199838,136,100,245,75.73,3
0.15,0.727,0.12300000000000000,9240,0.870440779302972,197,234,427,91.68,3
0.16900000000000000,0.715,0.11600000000000000,4634,0.881633877688449,367,185,319,66.27,3
0.171,0.737,0.092,3490,0.868898096167994,107,100,236,68.44,2
0.165,0.743,0.092,5443,0.86571509052982,291,211,215,81.14,4
0.155,0.737,0.10800000000000000,997,0.852381146045177,81,82,141,64.45,3
0.146,0.7710000000000000,0.083,3997,0.86993764594252,184,149,283,77.96,3
0.16400000000000000,0.743,0.09300000000000000,4126,0.870003238954612,225,167,292,76.55,3
0.132,0.7510000000000000,0.11700000000000000,4124,0.868548125817536,212,166,272,74.58,3
0.179,0.7490000000000000,0.073,219,0.857240302810564,27,18,26,77.08,3
0.126,0.75,0.125,6921,0.868946472905939,175,147,370,90.6,3
0.151,0.733,0.11600000000000000,5342,0.870667493468139,122,144,305,92.17,1
0.168,0.7340000000000000,0.098,8567,0.872487990765011,282,294,348,83.96,3
0.126,0.7610000000000000,0.113,5361,0.867014278777999,104,229,377,77.87,1
0.16400000000000000,0.76,0.076,4027,0.877887224251392,109,110,211,81.69,3
0.175,0.733,0.091,10601,0.8734846607848060,395,273,430,77.68,3
0.163,0.7560000000000000,0.081,5025,0.870697193894301,261,270,356,75.83,3
0.14400000000000000,0.747,0.10800000000000000,6203,0.864745251901946,136,192,284,91.93,0
0.14,0.725,0.134,1302,0.855608611074016,88,26,261,68.68,3
0.184,0.738,0.077,985,0.876374737916502,76,125,165,72.58,3
0.168,0.718,0.114,899,0.873295844634323,72,137,135,72.16,3
0.113,0.79,0.09700000000000000,4502,0.852206392312964,89,88,281,90.89,0
0.10400000000000000,0.782,0.115,2892,0.857667875561052,92,78,265,76.57,0
0.165,0.72,0.114,987,0.874036865957577,70,187,132,75.74,3
0.128,0.777,0.095,2407,0.858847694055368,91,93,156,78.66,3
0.131,0.76,0.109,1271,0.867562137850928,60,103,113,76.0,0
0.159,0.748,0.09300000000000000,4188,0.869394118313328,128,85,336,83.04,3
0.13700000000000000,0.748,0.114,1140,0.86959593081501,59,96,191,61.21,3
0.134,0.736,0.131,859,0.85281687752839,46,82,132,53.35,3
0.158,0.7390000000000000,0.10300000000000000,5590,0.879520766367873,245,370,244,81.61,3
0.10800000000000000,0.787,0.105,4302,0.881231943440105,143,91,283,82.7,6
0.127,0.7510000000000000,0.122,2116,0.852925482076003,90,53,117,81.75,3
0.124,0.747,0.129,6488,0.871802418138344,176,298,335,81.33,0
0.146,0.777,0.077,5377,0.871529904334028,233,208,242,81.25,3
0.132,0.748,0.12,5111,0.870950098637163,98,216,297,83.12,0
0.11800000000000000,0.785,0.096,4855,0.857325886506048,309,86,164,77.96,3
0.16,0.736,0.10300000000000000,6737,0.890578427780744,385,250,207,84.89,3
0.16,0.743,0.09700000000000000,8098,0.880393104305205,253,324,370,83.98,3
0.133,0.7440000000000000,0.12300000000000000,4859,0.8756200373016,159,172,227,84.52,0
0.171,0.716,0.113,2365,0.8555955327916110,122,176,284,78.16,3
0.157,0.755,0.087,6966,0.868411519918497,287,242,571,80.08,3
0.14,0.755,0.105,4859,0.867274170881365,195,174,445,80.03,3
0.122,0.7910000000000000,0.08800000000000000,4026,0.865771582132353,152,136,292,78.97,0
0.147,0.755,0.098,1944,0.874301671614451,83,87,137,81.69,3
0.11600000000000000,0.778,0.106,5955,0.860297839464776,227,167,371,79.52,3
0.146,0.7560000000000000,0.098,4376,0.864705830941217,205,221,275,77.77,3
0.16400000000000000,0.733,0.10300000000000000,5574,0.869218363855308,314,235,291,81.39,4
0.141,0.785,0.07400000000000000,6341,0.873524538149516,139,172,264,82.2,0
0.111,0.773,0.11600000000000000,5147,0.868389694847277,263,270,524,75.62,3
0.14300000000000000,0.74,0.11700000000000000,2432,0.864208748201071,159,131,191,87.9,3
0.17300000000000000,0.718,0.109,7962,0.879256082816557,265,349,368,81.49,3
0.135,0.757,0.10800000000000000,2764,0.865867395822438,85,182,181,77.32,0
0.16900000000000000,0.7490000000000000,0.08200000000000000,3669,0.877840055185569,175,171,217,79.44,3
0.159,0.7490000000000000,0.092,3452,0.876397136504518,174,175,174,79.17,3
0.138,0.748,0.114,4191,0.873332684865394,142,206,248,79.73,3
0.14,0.779,0.081,765,0.868816096019788,169,35,110,76.0,3
0.151,0.76,0.09,4052,0.866082179048694,376,182,308,75.34,3
0.126,0.7710000000000000,0.10300000000000000,6904,0.854862483469364,198,150,248,73.89,5
0.159,0.71,0.131,7825,0.881897513339583,268,329,314,82.2,0
0.10800000000000000,0.8,0.092,4227,0.857521377835748,123,184,263,90.15,0
0.17,0.755,0.075,2053,0.870692744408036,115,128,250,78.89,3
0.11700000000000000,0.778,0.106,2375,0.843976022739334,133,17,181,76.3,1
0.161,0.737,0.102,8415,0.870525787762152,215,245,372,92.23,3
0.147,0.737,0.11600000000000000,11540,0.876370815391651,230,237,443,91.77,3
0.128,0.8,0.07200000000000000,3181,0.856631857446643,106,168,231,72.23,5
0.128,0.742,0.13,3419,0.871261989084019,112,154,202,75.17,3
0.135,0.76,0.10400000000000000,7318,0.874631299501268,196,417,360,78.83,3
0.133,0.7710000000000000,0.096,6783,0.853576652481808,255,66,310,68.02,3
0.146,0.769,0.085,8806,0.870038830091706,150,149,338,82.49,0
0.165,0.757,0.077,3751,0.8619135702724240,315,227,433,67.89,3
0.121,0.7760000000000000,0.10300000000000000,4573,0.870028925050023,123,209,295,81.54,3
0.156,0.741,0.10400000000000000,3695,0.874262981150005,87,82,266,80.76,3
0.16400000000000000,0.732,0.105,6812,0.8727027546847,233,373,215,79.27,3
0.161,0.7510000000000000,0.08800000000000000,1234,0.872904106206799,87,111,141,60.7,3
0.129,0.777,0.094,8994,0.864477840655322,154,260,426,92.37,3
0.158,0.733,0.109,3834,0.868133846875085,172,131,248,92.82,2
0.094,0.825,0.081,3629,0.850092577388043,29,26,236,80.94,0
0.114,0.789,0.096,6663,0.8617391531492160,179,181,353,79.77,0
0.114,0.7930000000000000,0.09300000000000000,5786,0.860409128960837,194,96,270,76.63,3
0.131,0.784,0.085,8888,0.868005374870621,332,150,352,80.03,3
0.152,0.722,0.126,6964,0.871555234398605,152,312,247,76.81,3
0.151,0.7390000000000000,0.11,5944,0.876914079319737,342,387,314,76.96,3
0.157,0.764,0.078,2830,0.865849826311001,314,106,420,68.08,3
0.158,0.746,0.096,2688,0.865252150999064,344,96,325,69.49,3
0.155,0.762,0.083,13847,0.8683232049471760,216,403,260,92.17,4
0.168,0.754,0.078,4608,0.874457902754463,161,161,194,83.39,3
0.129,0.752,0.11800000000000000,3361,0.847682745379952,70,123,260,78.05,3
0.13700000000000000,0.7710000000000000,0.092,4921,0.871957904693292,278,237,327,82.36,0
0.145,0.767,0.08800000000000000,3332,0.86959548978564,340,172,366,67.97,3
0.16700000000000000,0.7090000000000000,0.124,6151,0.874043208689436,265,399,384,78.94,3
0.185,0.7140000000000000,0.10100000000000000,2190,0.88668061150373,119,166,128,80.47,3
0.126,0.763,0.11200000000000000,7451,0.879377215099276,206,288,477,81.99,0
0.16400000000000000,0.7170000000000000,0.11900000000000000,7517,0.873958179611247,93,321,228,81.02,3
0.142,0.768,0.09,3689,0.873018734537894,138,264,173,83.44,3
0.163,0.7390000000000000,0.098,5258,0.867840254153307,350,298,495,73.5,3
0.18,0.7290000000000000,0.091,5954,0.867079166598526,211,335,314,68.12,3
0.166,0.737,0.09700000000000000,2658,0.859304981603608,77,116,188,79.34,3
0.145,0.7490000000000000,0.106,4597,0.875938815689043,102,126,131,83.81,3
0.134,0.763,0.102,6588,0.872278525637619,122,194,385,81.09,5
0.142,0.7560000000000000,0.102,6398,0.875822483071271,208,199,313,79.85,3
0.142,0.752,0.106,3925,0.869611745144969,243,178,224,76.56,3
0.159,0.723,0.11700000000000000,11160,0.872935344458504,257,403,410,81.44,3
0.14300000000000000,0.754,0.10400000000000000,4653,0.8676270210286,93,274,387,79.89,0
0.12,0.765,0.114,4224,0.866919831580432,256,180,403,85.0,3
0.124,0.779,0.09700000000000000,3047,0.865156645728311,119,147,272,78.31,5
0.184,0.726,0.09,7719,0.875423242028006,235,258,316,84.94,3
0.11,0.787,0.10300000000000000,4114,0.8508768148002460,133,214,350,78.61,6
0.145,0.7710000000000000,0.085,5601,0.872034303916763,128,293,301,79.47,3
0.122,0.775,0.10300000000000000,3767,0.868166244703377,121,100,281,80.92,0
0.151,0.7340000000000000,0.115,2180,0.868238721944512,79,151,170,81.46,3
0.129,0.7910000000000000,0.08,7025,0.8670828478349280,188,277,362,81.35,3
0.12300000000000000,0.7910000000000000,0.086,5322,0.881063510437726,341,100,401,83.32,2
0.128,0.799,0.073,353,0.869174200296914,44,15,65,74.07,3
0.156,0.7490000000000000,0.094,1125,0.854385808001038,83,175,143,86.4,3
0.146,0.763,0.092,1994,0.865976431171065,103,255,291,77.73,3
0.11800000000000000,0.805,0.077,3556,0.865064742517385,150,236,105,81.41,3
0.105,0.78,0.115,5472,0.846376640162478,85,92,393,78.02,0
0.168,0.759,0.073,6229,0.867704180223134,199,196,290,80.0,3
0.177,0.74,0.083,5445,0.870972523168952,197,106,213,83.58,4
0.11600000000000000,0.774,0.11,5770,0.870284279839867,245,225,201,80.43,3
0.15,0.747,0.10300000000000000,12210,0.878724067270964,498,402,382,82.7,3
0.124,0.7760000000000000,0.1,182,0.863710277724269,28,27,26,80.84,3
0.166,0.772,0.062,2892,0.869471977608536,150,187,174,80.67,3
0.113,0.7760000000000000,0.111,4464,0.858356252892903,62,174,301,77.85,0
0.11200000000000000,0.797,0.09,3572,0.859955614632259,104,145,162,81.84,3
0.17300000000000000,0.737,0.09,2680,0.867470115893533,93,282,279,76.22,3
0.129,0.779,0.092,8947,0.852104648090252,398,169,417,79.81,3
0.14,0.774,0.087,3573,0.870558801583338,184,64,218,89.61,3
0.13,0.7810000000000000,0.08900000000000000,3335,0.867562805004868,163,144,295,74.99,3
0.16,0.736,0.10400000000000000,7536,0.859001282344842,279,222,283,82.51,2
0.16700000000000000,0.737,0.096,1856,0.864320319158353,91,132,125,75.93,3
0.158,0.7340000000000000,0.10800000000000000,1866,0.861749986737622,75,170,120,76.65,3
0.149,0.758,0.09300000000000000,6034,0.874573256873397,231,265,356,81.35,3
0.141,0.778,0.08,7088,0.879499511283674,309,166,296,72.24,3
0.161,0.7440000000000000,0.095,4486,0.868064729678042,162,139,357,81.28,3
0.165,0.7190000000000000,0.11600000000000000,8215,0.865748895373093,133,204,307,73.49,3
0.125,0.789,0.087,3937,0.875587569848775,122,180,194,83.56,3
0.102,0.79,0.10800000000000000,3734,0.867835574402063,138,195,178,92.03,3
0.12300000000000000,0.7930000000000000,0.084,162,0.867554138137571,17,3,25,85.4,3
0.11,0.8030000000000000,0.08800000000000000,5286,0.854985843836799,143,207,360,80.18,3
0.135,0.777,0.08800000000000000,8180,0.858434420385995,171,264,330,81.26,3
0.14800000000000000,0.765,0.087,3343,0.869992862141721,143,154,192,83.04,3
0.151,0.7560000000000000,0.09300000000000000,823,0.868552650685322,29,75,81,68.37,3
0.177,0.675,0.14800000000000000,3183,0.863464081060373,148,143,146,78.8,3
0.13,0.7880000000000000,0.08200000000000000,5098,0.87201469457682,210,149,261,79.52,0
0.127,0.778,0.095,5492,0.866837597127007,152,102,259,81.68,0
0.111,0.7860000000000000,0.10300000000000000,5812,0.876600499821828,139,212,408,78.54,3
0.184,0.7340000000000000,0.08200000000000000,3481,0.870094088709482,77,138,217,83.2,3
0.155,0.711,0.134,2903,0.877545603908123,124,309,238,89.78,3
0.151,0.6990000000000000,0.15,3276,0.877131970165671,110,299,220,90.59,3
0.18900000000000000,0.72,0.091,1649,0.86337167510512,100,134,157,66.92,3
0.142,0.759,0.1,2769,0.871216606589111,127,157,211,80.7,3
0.11900000000000000,0.7860000000000000,0.095,6171,0.862732680149619,118,105,315,82.46,3
0.17300000000000000,0.721,0.107,1464,0.873609935451613,67,242,154,76.01,3
0.109,0.805,0.087,4815,0.86914181869091,191,150,302,81.66,3
0.17,0.735,0.095,8816,0.871409966736573,484,235,393,80.93,0
0.154,0.738,0.10800000000000000,1118,0.859585485348,74,108,162,66.73,3
0.152,0.76,0.08800000000000000,6314,0.871812825605759,246,288,382,79.38,3
0.11,0.8,0.09,1780,0.855172943920335,65,50,136,75.53,5
0.127,0.755,0.11800000000000000,5899,0.870185777163703,275,280,229,78.2,3
0.127,0.7880000000000000,0.084,4656,0.870105304052527,195,225,224,82.37,3
0.107,0.787,0.105,4997,0.866540613158299,196,163,297,82.24,3
0.14,0.754,0.106,4300,0.860540823602745,66,89,265,82.37,3
0.14,0.752,0.10800000000000000,5803,0.867936721486743,235,119,339,77.72,3
0.14300000000000000,0.764,0.094,7475,0.87838819346071,301,271,316,82.18,3
0.153,0.7660000000000000,0.08200000000000000,3139,0.863473016439115,109,66,159,78.81,2
0.11800000000000000,0.813,0.069,4596,0.857809568508711,85,116,372,80.55,0
0.156,0.755,0.08900000000000000,1786,0.8670976828947380,142,132,156,77.46,3
0.162,0.723,0.115,7990,0.874766629470008,149,326,315,78.63,3
0.168,0.7120000000000000,0.12,1231,0.860339192324399,48,141,169,76.8,3
0.177,0.715,0.10800000000000000,1655,0.872947895366872,58,235,197,74.67,3
0.172,0.698,0.13,6694,0.872502237744237,234,371,217,79.98,3
0.152,0.768,0.08,2800,0.871161941238568,116,167,156,79.05,3
0.15,0.76,0.091,2748,0.869986290923757,100,176,131,80.67,3
0.111,0.8030000000000000,0.086,4417,0.861124934862035,112,302,295,89.86,3
0.11700000000000000,0.79,0.09300000000000000,9530,0.853942280182283,202,142,330,91.38,0
0.155,0.731,0.114,2683,0.8775525451638500,133,325,204,81.26,3
0.17,0.718,0.111,1601,0.875504153622937,160,147,155,74.89,3
0.152,0.738,0.11,1760,0.874567084658397,146,156,179,66.26,3
0.13700000000000000,0.7390000000000000,0.124,1734,0.867109996154904,100,152,161,65.35,3
0.113,0.805,0.08200000000000000,5070,0.857246694293385,89,212,261,90.77,3
0.121,0.8030000000000000,0.076,6530,0.86036847087299,224,176,278,81.28,3
0.11200000000000000,0.794,0.094,3313,0.858615877645213,80,49,202,82.7,3
0.192,0.7090000000000000,0.098,1040,0.859643287575464,18,84,4,68.7,1
0.094,0.826,0.079,2303,0.84562295234963,19,23,165,80.34,0
0.131,0.757,0.11200000000000000,3265,0.865722396735968,97,121,240,80.12,0
0.13700000000000000,0.767,0.096,6143,0.869034853642583,173,68,422,80.69,0
0.161,0.741,0.099,2606,0.872667950531661,76,200,145,81.85,3
0.141,0.765,0.094,3931,0.871925685114677,152,214,204,89.44,3
0.14,0.7610000000000000,0.099,4067,0.87425450990381,202,206,142,82.37,3
0.162,0.722,0.11600000000000000,4983,0.867100954114778,101,191,261,83.39,3
0.166,0.7490000000000000,0.084,2123,0.864621127687742,171,37,151,80.28,3
0.17,0.722,0.109,2314,0.871954681184226,70,86,156,91.91,3
0.179,0.711,0.11,4362,0.8705056303293640,143,192,239,92.02,3
0.13,0.721,0.149,4635,0.875722218589811,137,121,262,93.62,3
0.12300000000000000,0.792,0.085,7165,0.858346452867667,291,466,487,85.48,3
0.134,0.7760000000000000,0.08900000000000000,3569,0.871732709011789,89,111,211,81.05,0
0.157,0.74,0.102,6646,0.84369601928163,431,319,904,33.53,3
0.168,0.741,0.09,1157,0.869756332608352,48,132,126,81.23,3
0.153,0.732,0.115,5158,0.878056417803059,177,239,258,71.59,3
0.134,0.746,0.12,3874,0.862870304379362,274,194,183,70.78,3
0.13700000000000000,0.7440000000000000,0.11900000000000000,4646,0.861804903254779,207,227,207,79.35,0
0.11700000000000000,0.753,0.13,5399,0.865467210964079,139,61,330,92.46,3
0.17300000000000000,0.74,0.087,1770,0.865324482242328,81,112,109,79.22,3
0.175,0.753,0.07200000000000000,1304,0.856421065855477,276,55,118,59.13,3
0.14,0.7610000000000000,0.098,6229,0.868929625856887,376,127,493,62.8,3
0.121,0.792,0.087,1214,0.869890771008414,88,50,134,76.31,3
0.1,0.802,0.099,2176,0.842285437757183,74,142,140,84.21,5
0.114,0.805,0.081,2949,0.86189977991336,103,127,244,79.52,5
0.107,0.794,0.099,2596,0.858785511027911,78,86,175,79.01,5
0.161,0.725,0.114,2567,0.864844871983717,54,226,201,78.45,3
0.16,0.7090000000000000,0.132,2787,0.864669889331238,49,230,190,80.67,3
0.18,0.706,0.114,3146,0.868039537080411,56,216,142,81.16,3
0.161,0.7510000000000000,0.08800000000000000,5048,0.870730110862632,306,129,447,63.88,3
0.183,0.725,0.091,2634,0.8790848949150420,234,127,138,76.82,4
0.17800000000000000,0.715,0.107,2670,0.880387528145091,182,121,141,77.71,4
0.151,0.737,0.11200000000000000,3165,0.877756615207085,176,127,154,78.16,4
0.16,0.748,0.092,2932,0.872827060533795,313,118,176,74.85,4
0.16400000000000000,0.733,0.10300000000000000,2881,0.873356191603923,292,115,169,76.57,4
0.153,0.7290000000000000,0.11900000000000000,2835,0.871517664115313,271,93,174,77.36,4
0.151,0.748,0.10100000000000000,4223,0.861299720321777,160,144,282,78.8,1
0.127,0.7960000000000000,0.077,2858,0.869060650706314,72,88,277,79.85,4
0.131,0.747,0.122,498,0.861191338008558,42,5,50,67.04,4
0.12,0.7490000000000000,0.131,3951,0.868015510742925,113,222,217,82.26,1
0.15,0.747,0.10400000000000000,4671,0.88577797046903,271,320,214,81.01,4
0.172,0.7140000000000000,0.114,2213,0.879512161382922,61,244,185,77.39,4
0.156,0.748,0.096,1759,0.883736139612571,162,100,172,80.66,4
0.13700000000000000,0.743,0.121,10249,0.873454906902937,356,396,336,81.13,4
0.14800000000000000,0.759,0.09300000000000000,2151,0.84631575485571,95,181,236,72.72,4
0.11700000000000000,0.7830000000000000,0.1,3805,0.854185952386943,70,7,275,80.47,1
0.114,0.8010000000000000,0.085,3251,0.864084431474518,228,104,274,88.08,4
